,ecg_id,segment_id,label,RMS_I,PtP_I,Kurtosis_I,Skewness_I,Var_I,Wav_Baixa_OndaTP_I,Wav_Media_QRS_I,Wav_Alta_Freq_I,RMS_II,PtP_II,Kurtosis_II,Skewness_II,Var_II,Wav_Baixa_OndaTP_II,Wav_Media_QRS_II,Wav_Alta_Freq_II,RMS_III,PtP_III,Kurtosis_III,Skewness_III,Var_III,Wav_Baixa_OndaTP_III,Wav_Media_QRS_III,Wav_Alta_Freq_III,RMS_V3,PtP_V3,Kurtosis_V3,Skewness_V3,Var_V3,Wav_Baixa_OndaTP_V3,Wav_Media_QRS_V3,Wav_Alta_Freq_V3,RMS_V6,PtP_V6,Kurtosis_V6,Skewness_V6,Var_V6,Wav_Baixa_OndaTP_V6,Wav_Media_QRS_V6,Wav_Alta_Freq_V6
273,63,seg_6a8s,MI,0.104609684866739,0.832037442842545,7.2227666388562035,1.941246320907141,0.010940668527361,11.31730487549695,0.1435400272907799,1.5073696743204618e-05,0.1199902191192495,0.7245410994229452,6.910150310928302,2.489338156290837,0.0143971642339743,14.989424159591774,0.085604013905203,1.7441596199890965e-05,0.0512715913376706,0.3322573649532746,5.004043377824534,1.7961304790153618,0.0026279838814013,2.603312871630937,0.0424046765130148,1.3311555480674528e-05,0.2772143550171713,2.0087508479374527,8.41729621195095,-1.7379391381201272,0.0768386699606405,79.59850799935593,0.1233390673654647,9.28151983090534e-06,0.2619673855426822,2.004812895213779,23.496561885835103,4.560097797630415,0.0686245995182078,67.80990667929632,0.9166106825669948,6.796020272125354e-05
274,63,seg_8a10s,MI,0.1081204948109701,0.9016747510538484,7.978720689825014,2.076589804518805,0.0116566910576128,11.58091180141166,0.1540875281780068,1.578468415112144e-05,0.1129864227489875,0.7289949602196293,7.35912282795408,2.436996899123676,0.0127244796773974,12.811038231600566,0.054728448986215,1.6924524472576137e-05,0.0474398855309924,0.3957656571259247,13.026079731987927,2.9399102248381146,0.0022501095787748,2.1962064443647424,0.063762954738853,1.405833852581072e-05,0.2793098579055981,2.0035322238531084,7.356222317203155,-1.5225851605546603,0.077931879342328,79.21122259982633,0.1155504548308039,9.096162834331457e-06,0.2626027796043127,2.123230786609457,22.36620479704477,4.345088080022377,0.0689010517672638,68.47297862742836,0.6519783251377849,6.900826439235222e-05
465,103,seg_0a2s,MI,0.079142857252864,0.6168185804646521,5.555679897241598,1.5300463699999565,0.0062301964009067,6.103244793662752,0.1697832254193272,2.4586101117371283e-05,0.0868335987744783,0.5846973423223599,6.266501670725253,-1.937660648989041,0.0075362177211906,7.496346770611831,0.0877825856843299,1.056918018442934e-05,0.0708412730801198,0.436011980618379,7.160346001966783,-2.5704347572477806,0.0049585625748956,5.023969996788434,0.0385083034283844,7.276721319589888e-06,0.2647228511897916,1.9614947322292733,11.042752107420334,-2.858653335382797,0.0700271753150825,69.31565933532656,0.758254490922188,7.057824632302257e-05,0.1068418172936923,0.8922377538737232,9.696269464165704,2.175537820696745,0.011406117771735,11.087283125492691,0.3356897678924802,4.7509595174358686e-05
466,103,seg_2a4s,MI,0.0853570068553847,0.5967404779330395,6.263800815912472,1.9903336763197816,0.0072830016579292,7.090361590726891,0.2404242389250373,2.754772387880813e-05,0.0967903853922483,0.5545106560556687,5.004608216460074,-1.948705086503244,0.0092701244288852,9.406728336133906,0.1110352762351312,1.4473409985220908e-05,0.0907157524668156,0.4676564415086738,5.042504458119371,-2.347396210705336,0.0081615066980451,8.208354189015964,0.0561677236154305,9.4878853383846e-06,0.3009037268216565,1.9913267828551824,8.406828283070288,-2.592531033493561,0.0903640987498191,89.21551023825378,1.354740585969732,0.0001054422939995,0.1192054768970866,0.8746413657842663,7.977234525602885,2.0863799645746197,0.0142003879706726,13.731956404841014,0.5277250331215285,6.448186827933149e-05
467,103,seg_4a6s,MI,0.0771980295477282,0.5778974239145747,6.099991065061843,1.8461891807925088,0.0059484295268515,5.822321710350265,0.1661672875084634,2.180878192858682e-05,0.0876334719524651,0.5586244198050718,5.453562937511203,-1.8183900945202625,0.0076315296204483,7.661830112333877,0.0722796603708659,1.2100199903750343e-05,0.0741984516043247,0.4257357488327379,7.837325338367403,-2.8290394788955844,0.0054924679700749,5.480594748500784,0.0450968925842792,5.317285482722456e-06,0.2687274876575451,1.980171485086522,11.404235526863392,-2.909806438631573,0.0720451151056522,71.51534029506033,0.9678616048632018,8.589152210844663e-05,0.1075766453239629,0.8761749460163297,9.824171404338792,2.239267576992664,0.0115582501280144,11.254329160247242,0.3386494854178929,5.07488052948046e-05
468,103,seg_6a8s,MI,0.087457557861864,0.5637705336499929,5.672447514941268,1.9157089795508813,0.0076437146600644,7.320512159277866,0.3653286372475083,2.501124105874245e-05,0.0907471581536815,0.5311220823587326,4.34666827292515,-1.6857967970973589,0.0081986615409959,8.31965810645459,0.1636018023326457,1.5027528083625738e-05,0.0876437977169883,0.467026007525717,5.709211731750635,-2.4878302031157573,0.0076672422222303,7.729149545996625,0.056416029626313,6.123142149216529e-06,0.2961080041724518,1.972070596753732,8.627608807491816,-2.642686477867965,0.0875419400944585,85.96385260174492,2.062002053167479,0.0001184817404858,0.1180807966940939,0.8431492579734001,8.344871699066314,2.2575542621825884,0.0139299656538092,13.04947523133272,0.9106715264709276,6.681154830593105e-05
469,103,seg_8a10s,MI,0.0839125441426349,0.5686167025683945,2.930638367836904,1.0327388431562676,0.0070318315453724,6.990129958601337,0.2404703520077013,1.93997370433251e-05,0.0919566409136069,0.5691099746078824,4.435613451366619,-1.4962279301453114,0.0084213954394549,8.641864800900187,0.1356381309605054,9.552868326907098e-06,0.0740320867644577,0.4435366321428382,6.685175381721908,-2.4349763273159213,0.0054728965537802,5.455985610416907,0.0409756749593367,7.253281828200355e-06,0.2658108893290105,1.9401567623321787,11.329490206227238,-2.9181127914102167,0.0705848159356294,71.07215899297977,0.813025264034801,7.945800973963627e-05,0.107978652245365,0.8464672067439809,8.680871227733071,2.057029295732259,0.0116450399647047,11.164067801549198,0.6142864389743805,4.758304620834263e-05
480,106,seg_0a2s,MI,0.1566470934691353,1.1292364085693087,4.244694676743051,1.7787356990333203,0.0244280095704079,24.209390718938067,0.3860190496383212,2.9138283040303344e-05,0.1823780968685339,1.211183125435197,5.089139285829868,2.093067609682169,0.033042267423269,32.82212819043809,0.5225111936629872,6.194605063624186e-05,0.0480255531725918,0.3160340943600561,2.7917035099833107,1.5567160260513353,0.0022878820684838,2.13044949709498,0.1703737684566561,7.285657734951522e-05,0.3360250505735133,2.3173120068201896,2.159918283536504,0.744958423104007,0.1121962200187318,111.19792797478198,1.9505021590183045,0.0001359347841937,0.2202209221230912,1.5655820482354028,12.083941980097524,3.157676717310336,0.0483128650973788,47.6645739051188,0.9487324279757092,5.994869331864379e-05
481,106,seg_2a4s,MI,0.1467694848996701,1.1931054778368275,9.335215011545133,2.5946396576657054,0.0212800039644344,21.136910647263555,0.5020503253263099,3.522112158659269e-05,0.1565027808276063,1.1988452884447032,10.985837927093812,2.9829251743894,0.0240947791758488,24.45307640843481,0.1151969332443091,6.0993203526399405e-05,0.0386294077032769,0.2438917375500582,2.011124488617533,0.8545355370326245,0.0014778875574369,1.3124099856310392,0.1729340280994172,7.720877276885205e-05,0.2862884419971727,2.3029904365746883,5.508247123454442,1.2022668052814358,0.0797881270548458,80.39877142870888,1.833072520260981,0.0001271434009288,0.2067753789366444,1.572962257626784,18.95316809509959,4.091400294791315,0.0424351500375699,42.11330283321573,0.8117527805373526,6.30165942356163e-05
482,106,seg_4a6s,MI,0.1468927468574574,1.1522458032135257,4.528230688394123,1.9482147374980452,0.0215639495362078,21.46603478981581,0.2484868750421501,1.7727499075653442e-05,0.1559147411913199,1.176769200547432,5.752487782731846,2.246859618346145,0.0242894710369915,24.15749152393765,0.2320080619879277,3.140179144127652e-05,0.036878088606798,0.2507744415732811,2.91212113225966,1.390166732493377,0.001359386871599,1.2892560029676583,0.0825887939866042,4.248964904985458e-05,0.303395635316392,2.3010031136469618,2.2048189420993776,1.1875515065165532,0.0918143300792884,91.77221090406424,1.1827643314817469,6.860718996871744e-05,0.190121459445789,1.560103282841499,13.025537965714436,3.156230037903689,0.0361461303615111,35.66893902819324,0.5632320555981363,3.1063323822383286e-05
483,106,seg_6a8s,MI,0.1690497617544784,1.1589625118025335,3.455823310259726,1.66262630473487,0.0282628861230509,28.6218318351278,0.3388920156826919,3.280784170489964e-05,0.1773780441990694,1.1963164224426297,4.848124593344881,2.0210208052783445,0.0312070890466461,31.345211627358992,0.4108518592538213,6.233707018036213e-05,0.0469195676109822,0.2944919205407036,0.1152705624589511,0.1700483424975413,0.0021983810986032,1.9407762893475689,0.2616551325607407,7.76791496881313e-05,0.3333695246787047,2.279940817624319,2.003091580009217,0.7521741843930111,0.1098936110159118,110.95421073065928,1.3064564688140976,0.0001249062560444,0.2266120386786151,1.582215045626132,11.06509363294173,3.02254855500067,0.0508962853283773,51.02484196735372,0.6782974832588736,6.196904147942397e-05
484,106,seg_8a10s,MI,0.1275903409840739,1.1961863775786634,9.221510156449886,2.379097212231952,0.0161440536989562,16.22111642933151,0.1356962644675954,2.0181664255961768e-05,0.1263901582502915,1.1776629947010009,13.67827853510832,3.1038206038498752,0.0158389838132446,15.851822093908448,0.1360653648697654,2.9259794287219275e-05,0.0345706940176435,0.2704751774805797,1.9140733116887665,0.4617275827856414,0.0011951325031684,1.0651203007513763,0.1493143476056252,3.57908183741077e-05,0.2363350807554194,2.2627857387107357,7.1498716218520055,1.415573877370916,0.0550057696360259,55.58195065081979,0.3911357253030019,6.15385728507943e-05,0.1625688436916974,1.5743582298413592,25.41057528841552,4.418603475112369,0.0262154175783282,26.381980880031897,0.173768340240641,3.203825713540588e-05
600,131,seg_0a2s,MI,0.0785473795599835,0.5592982167878675,13.913270034587864,3.2860773916728467,0.0061191470564502,6.099339957376824,0.0705206427670528,8.774705006414451e-06,0.1180034221921413,0.8507519501800377,16.65221094665713,3.6143516370394018,0.0138402727630283,13.721989003694418,0.2147061237780799,3.276722705345439e-05,0.0425594300580149,0.3386379779165083,17.46963156619668,3.5389466832165666,0.0018069324363061,1.7690003075526888,0.051459916021694,9.440219554075347e-06,0.1445369271236435,0.9408948057648572,2.4177836044036987,0.57140950467663,0.020709932029581,20.74154218736124,0.1697859449877362,4.018901027549717e-05,0.1125055175684463,0.8350568571935149,19.51420688550832,3.965605861228119,0.0125849515410906,12.474981258724272,0.1818540849957384,2.4227756096719445e-05
601,131,seg_2a4s,MI,0.074874140111269,0.5289377314647201,15.44558807556892,3.5587697656003194,0.0056048766704136,5.554418985208555,0.0555911425522567,7.236132686418168e-06,0.1131072761532558,0.8437862518138441,20.85311134131658,4.188929921561551,0.0127736176160614,12.677209410139252,0.1945434150806068,3.19810903191947e-05,0.0429766356326397,0.3644642910720032,22.708550605095983,4.147886792589148,0.001835988907397,1.84262495143744,0.0526757468317689,1.0858790078495412e-05,0.1320784503638947,0.9502152329622692,4.440738902476579,0.6348379083651484,0.0174102459122446,17.43955162682948,0.1544971136377955,3.5621560069978415e-05,0.108438750485087,0.8325348995593999,22.14906408670006,4.338622933259941,0.0117574141356848,11.612512944847648,0.1628757433662363,2.3803753378486896e-05
602,131,seg_4a6s,MI,0.0869897414621301,0.5820873878169827,12.19225888312296,3.2581238436108952,0.0075654181445358,7.563835677683725,0.0983488806120815,3.14364236828115e-05,0.1315050159672103,0.8471465764299869,14.873523136950029,3.648854285811937,0.0172539980740454,17.344134501714183,0.3274143181559744,0.0001398780569163,0.0492825600761513,0.3991081320285509,17.80174331693061,3.730827583546712,0.0024042368158897,2.4373358326952674,0.091928958640602,4.217839056226487e-05,0.1323312679853714,0.953486780778161,4.43875347550008,0.4610088192981806,0.0174698215801896,19.793099185258534,0.3312772028950329,8.145229400456217e-05,0.12885964640692,0.8327965122201143,15.581912288143876,3.7698032323619306,0.0165923331790582,16.89504044349369,0.3031322801871584,0.0001217982153063
603,131,seg_6a8s,MI,0.0762055278451093,0.5536634648950385,18.220852254000377,3.887360969404893,0.0057967489391422,5.7823329899874985,0.0836695583610931,2.4820197271011127e-05,0.1147727387311745,0.8577064673719257,21.108591660627265,4.216518924148127,0.0131396124218631,13.016580680247843,0.2567051600233449,9.226616700485332e-05,0.0408425898421282,0.3407886676730831,22.982158444977312,4.308481006867614,0.0016618198839863,1.6342248678139697,0.0594513317063881,2.4158001832007336e-05,0.1369320201579352,0.9437348300202898,3.857634459603659,0.1702769308645104,0.0187476140653545,29.20093899008078,0.2656828374038804,5.709212072229936e-05,0.1114968156419054,0.8461181717330237,23.300621246421816,4.458123497767473,0.0123911553157692,12.240959261925536,0.2452982717233632,8.595118482489206e-05
604,131,seg_8a10s,MI,0.0789613818590868,0.5596469509989686,11.199639509944344,2.9051560474332683,0.0062152855581406,6.445007578942499,0.064995208186518,7.520889012363645e-06,0.117514718860664,0.8599064392803315,18.07503783067597,3.789678723328041,0.0137824209171186,13.831428568541432,0.200233372184869,3.5306103784796346e-05,0.0428134511273926,0.3880073696932254,29.28730093001512,4.910326650861781,0.0018323616617236,1.7859346652250732,0.0479251270045529,1.3134279829915478e-05,0.1502241909396962,0.9728989095877164,2.596053514187167,0.4541482668388425,0.022368815946002,26.730045378042146,0.1669054893990216,3.942015001725437e-05,0.1115035208297537,0.8196229314237418,19.61297701582125,3.984910975156042,0.0124009643753481,12.412145739964146,0.1894872077507167,2.455200373462302e-05
635,146,seg_0a2s,MI,0.1281254372460542,0.9767950264065292,11.920706339638125,2.8633466831654943,0.0164028173030583,16.154261543191787,0.2688870156413739,2.942454936285701e-05,0.3112222188856209,2.30280361187092,11.785488421347344,3.040467070291888,0.0967905825067445,96.1901672883763,0.668523228778126,3.102655173226129e-05,0.339436150336515,2.7304549144247154,9.380712687711291,1.982735743432064,0.1151953804158427,114.02012645511704,1.185331719896284,7.302104502400845e-05,0.2669553098186034,2.088887374177302,5.403066658478593,-0.5803734170036551,0.0711330643380542,70.11468001559209,1.1759728467385306,0.0001099148263032,0.3157990015937076,2.134548706450231,15.980028553051408,3.9735990704686266,0.0995838816998588,98.9682865489797,0.763836519163979,3.450190176057191e-05
636,146,seg_2a4s,MI,0.1375301248178347,1.0215479866799748,12.959231724547534,3.1421162916662166,0.0189044656066956,18.88048456767699,0.1336863499649884,3.052535964530276e-05,0.2993457029758206,2.20411200610178,11.811748906725668,2.988119561042919,0.0894388903702195,89.03257528239999,0.6174958996800922,3.549691018413504e-05,0.3245515025943213,2.602135464250233,8.968155729817214,1.5948878951541223,0.1052371430824261,104.56491853030676,0.9029794876613504,8.331814436253694e-05,0.2452855110023799,1.960526197498042,6.380815937154644,-0.4327480321727426,0.0598770454194123,58.69427913843225,1.8780999305181132,0.0001156361860831,0.3304452857454968,2.2282537901358213,16.274783116540668,4.00345511988342,0.108995695060453,108.46732591162171,0.9340190123415908,3.86607632779301e-05
637,146,seg_4a6s,MI,0.1218579848531487,1.0611130264636517,19.373741256517377,3.760538638082284,0.0148274744182737,14.975735316835191,0.165276163727772,1.910044397620872e-05,0.24753078076226,2.17800751403548,18.771914075919646,3.6872343358946416,0.0610198867142096,61.10085787801879,0.3251278267221569,2.331377724564747e-05,0.2644261044546817,2.5199408159134524,13.9496558909212,1.8177507739243848,0.0697960452015564,69.29013679526236,0.6559019460136852,5.246442388100566e-05,0.2175327822461573,1.8558350157995749,6.161196061528791,-0.3981815439759782,0.0471952913422531,46.64257719360789,1.0447990683364248,8.05324874642754e-05,0.276413179648332,2.2220700479368283,26.156376478047285,4.970479284113065,0.076104529067523,76.56933759834463,0.4728665142912671,2.6408433098644684e-05
638,146,seg_6a8s,MI,0.1316910836330162,1.0048375440541226,13.104825093576302,3.0970281501543035,0.0173421899923095,17.159149556535517,0.3171735723999714,2.831530475694678e-05,0.3093506127841536,2.26457628484132,11.89779276319739,3.070410348896648,0.0956429578476037,95.32092136321242,0.6161641867532641,3.0708146163653024e-05,0.3374446504286433,2.6935079482113053,9.420615838894411,1.936254266078756,0.1138224511744739,112.8006100457302,1.2674488360330467,7.319005798089166e-05,0.2561190894147462,2.070084329374984,6.115914887882706,-0.6032098888393117,0.0655864056013332,66.4657436173071,1.0455869035188603,0.0001141850868936,0.3226450609196302,2.167715156989043,16.35965531452599,4.02731077533246,0.1040512203453491,103.63042562015316,0.7953756063578474,3.661069967624162e-05
639,146,seg_8a10s,MI,0.1224330724363492,1.0534482942875976,19.23386792198976,3.761266437352724,0.0149892308893634,14.962127150798503,0.0962293318369533,1.751209211930605e-05,0.2448353557601445,2.164250312973003,19.201405919539518,3.729482268049388,0.0599326426027483,60.06561109184909,0.4177540960256023,1.9679726158568523e-05,0.2605936545893245,2.497570682807754,14.113686928539597,1.7410198592726605,0.0678913145716046,68.33591055898866,0.570431806501182,4.2441857009192286e-05,0.2099070565412341,1.8270832773275467,6.688346429873253,-0.3640102708515696,0.0440603514665887,50.05166789063151,0.99138664096646,7.314574303901301e-05,0.2735276264096302,2.214467793061087,26.252494317873232,4.965905036158803,0.0747900536044585,74.76651904465317,0.6203966474880684,2.801096298236386e-05
